"price","year","manufacturer","condition","fuel","odometer","title_status","transmission","drive","state","lat","long"
"Easy",2006,"C","good","gas",126286,"ok","automatic","4wd","ca",34.34568,-119.072296
"Diff",2019,"C","good","gas",38786,"ok","other","fwd","ca",36.4,-119.38
"Easy",2007,"C","excellent","gas",96692,"ok","automatic","fwd","co",39.841868,-105.081836
"Easy",2013,"C","excellent","gas",57418,"ok","automatic","4wd","co",39.671,-104.9279
"Easy",2016,"C","excellent","gas",26249,"ok","automatic","fwd","co",39.594285,-104.872553
"Easy",2003,"B","good","gas",154000,"ok","automatic","rwd","co",39.79585,-105.074959
"Easy",2015,"C","good","hybrid",65607,"ok","automatic","fwd","co",39.6793,-104.8843
"Easy",2017,"B","good","gas",70150,"ok","automatic","fwd","co",39.6793,-104.8843
"Diff",2014,"C","excellent","other",141688,"ok","automatic","4wd","co",39.626594,-105.050914
"Easy",2018,"C","excellent","gas",42357,"ok","automatic","fwd","co",39.578815,-104.862418
"Easy",2017,"C","good","gas",54202,"ok","automatic","4wd","co",39.67531,-104.89104
"Easy",2001,"B","excellent","gas",112790,"ok","automatic","fwd","co",39.67531,-104.89104
"Easy",2010,"D","good","gas",53821,"ok","automatic","4wd","co",39.678437,-104.920326
"Easy",2011,"C","good","gas",100838,"ok","automatic","fwd","co",39.67531,-104.89104
"Easy",2013,"C","excellent","gas",101720,"ok","automatic","4wd","co",39.662483,-104.863442
"Diff",2017,"C","excellent","gas",31172,"ok","automatic","fwd","co",39.937621,-105.124889
"Diff",2017,"C","excellent","gas",34362,"ok","automatic","rwd","co",39.937621,-105.124889
"Diff",2016,"C","excellent","gas",90300,"ok","automatic","4wd","co",39.8634,-105.1724
"Easy",2014,"C","excellent","gas",100555,"ok","automatic","rwd","co",39.651388,-105.005274
"Easy",2009,"C","good","gas",115407,"ok","automatic","4wd","co",40.599231,-105.076657
"Easy",2013,"C","excellent","gas",125125,"ok","automatic","4wd","co",39.740286,-105.04986
"Diff",2017,"C","good","gas",23735,"ok","automatic","4wd","co",39.675975,-105.008636
"Diff",2016,"C","excellent","gas",16822,"ok","automatic","4wd","co",39.666186,-104.892362
"Easy",1996,"C","good","gas",190000,"ok","manual","fwd","co",39.968306,-105.25486
"Easy",2011,"C","excellent","gas",89865,"ok","automatic","4wd","co",39.728744,-105.025527
"Diff",2014,"C","excellent","gas",63375,"ok","automatic","4wd","co",39.653373,-104.873865
"Diff",2006,"B","excellent","other",210636,"ok","other","4wd","co",39.8671,-104.9227
"Easy",2007,"C","excellent","gas",175000,"ok","automatic","fwd","co",39.6463,-105.0092
"Easy",2008,"C","good","gas",200,"ok","automatic","4wd","co",40.4961,-105.0002
"Diff",2011,"B","good","diesel",213664,"ok","automatic","4wd","co",39.843973,-104.947243
"Easy",2010,"B","good","gas",94327,"ok","automatic","rwd","co",39.6793,-104.8843
"Easy",2013,"C","excellent","gas",67645,"ok","automatic","fwd","co",39.822719,-105.003969
"Diff",2015,"C","excellent","diesel",143203,"ok","automatic","4wd","co",39.240497,-105.262756
"Easy",2009,"C","excellent","gas",169460,"ok","automatic","4wd","co",39.943,-104.7866
"Easy",2017,"C","good","gas",36072,"ok","automatic","4wd","co",40.182151,-105.102373
"Easy",1988,"C","good","gas",65000,"ok","automatic","rwd","co",39.737132,-105.130972
"Easy",2005,"C","good","gas",181498,"ok","automatic","fwd","co",39.740343,-105.044341
"Easy",2016,"C","good","gas",44159,"ok","automatic","fwd","co",39.76,-104.87
"Easy",2007,"C","good","other",150675,"ok","automatic","rwd","co",39.739792,-105.062019
"Easy",1953,"D","good","gas",11111,"ok","manual","rwd","co",40.012054,-104.999728
"Easy",2016,"C","excellent","gas",112049,"ok","automatic","fwd","co",39.678457,-105.017259
"Diff",2019,"C","like new","gas",20000,"ok","automatic","4wd","co",39.6012,-104.7394
"Easy",2009,"C","good","gas",144117,"ok","automatic","fwd","co",39.829183,-104.977359
"Easy",2008,"C","excellent","gas",115025,"ok","automatic","fwd","co",39.531644,-104.769546
"Easy",2005,"C","good","gas",164985,"ok","automatic","4wd","co",39.7878,-104.8288
"Easy",2005,"C","new","gas",179000,"ok","automatic","4wd","ct",41.8341,-72.5576
"Diff",2016,"A","excellent","gas",16970,"ok","automatic","4wd","ct",41.674512,-72.912581
"Easy",2009,"C","good","gas",114600,"ok","automatic","fwd","ct",41.7905,-72.8653
"Easy",2004,"C","excellent","gas",46384,"ok","manual","4wd","ct",41.678797,-72.232575
"Easy",2012,"C","good","gas",69799,"ok","other","fwd","dc",38.87,-77.1
"Easy",2013,"C","good","gas",92386,"ok","automatic","4wd","dc",38.89,-77.03
"Diff",2017,"B","good","gas",28058,"ok","automatic","4wd","dc",38.89,-77.03
"Diff",2017,"C","good","gas",22605,"ok","other","fwd","dc",38.89,-77.03
"Easy",2017,"D","good","other",52233,"ok","automatic","fwd","dc",38.89,-77.03
"Easy",2011,"C","good","gas",73000,"ok","automatic","fwd","dc",38.847225,-77.372529
"Easy",2011,"C","excellent","gas",72572,"ok","automatic","fwd","de",39.140251,-75.522885
"Easy",2015,"C","good","gas",115877,"ok","automatic","rwd","fl",26.567401,-81.903827
"Diff",2016,"C","salvage","gas",91872,"ok","automatic","4wd","fl",30.286226,-81.547517
"Diff",2015,"C","excellent","other",119223,"ok","automatic","4wd","fl",28.8013,-81.285
"Diff",2018,"C","good","gas",7292,"ok","other","rwd","fl",29.18,-82.13
"Easy",2012,"C","excellent","gas",57465,"ok","automatic","fwd","fl",28.763821,-81.282651
"Easy",2006,"D","excellent","gas",181539,"ok","automatic","rwd","fl",28.690751,-81.547741
"Easy",2011,"C","good","gas",134291,"ok","automatic","rwd","fl",30.286226,-81.547517
"Easy",2012,"C","excellent","gas",104461,"ok","automatic","fwd","fl",30.159737,-85.660922
"Easy",2017,"C","excellent","gas",18617,"ok","automatic","rwd","fl",30.480744,-87.246788
"Easy",2006,"C","excellent","diesel",135001,"ok","automatic","4wd","fl",27.481331,-82.571899
"Easy",2018,"C","like new","gas",35645,"ok","automatic","rwd","fl",25.7,-80.413
"Easy",2013,"B","good","gas",79769,"ok","automatic","rwd","fl",26.326209,-80.199007
"Diff",2014,"C","good","gas",38600,"ok","automatic","rwd","fl",25.934252,-80.331028
"Easy",2008,"C","excellent","gas",136000,"ok","automatic","fwd","fl",25.7626,-80.3096
"Diff",2014,"B","salvage","gas",106201,"ok","automatic","4wd","fl",25.9894,-80.2153
"Diff",2019,"B","good","gas",56381,"ok","automatic","fwd","fl",25.9894,-80.2153
"Diff",2018,"C","good","gas",21500,"ok","automatic","rwd","fl",25.786909,-80.361253
"Easy",1993,"C","good","diesel",220000,"ok","manual","rwd","fl",26.0663,-80.3339
"Diff",2018,"C","like new","diesel",83872,"ok","automatic","4wd","fl",25.854527,-80.242142
"Diff",2017,"B","excellent","gas",14637,"ok","automatic","4wd","fl",27.299383,-82.513843
"Easy",2017,"C","good","gas",11579,"ok","other","fwd","ga",33.75,-84.39
"Easy",2011,"D","good","gas",84000,"ok","automatic","4wd","ga",33.9496,-83.9942
"Easy",2006,"C","good","gas",123683,"ok","automatic","4wd","ga",33.930097,-84.510441
"Easy",2000,"C","good","gas",20000,"ok","automatic","rwd","ga",33.8236,-84.3214
"Easy",2007,"C","good","gas",181339,"ok","manual","fwd","ga",33.7403,-84.337835
"Easy",2015,"D","good","gas",142000,"ok","automatic","4wd","ga",33.6436,-83.9684
"Easy",2015,"C","like new","gas",143733,"ok","automatic","rwd","ga",33.9382,-84.5403
"Diff",2019,"C","good","gas",10396,"ok","other","fwd","ga",32.83,-83.65
"Easy",2017,"C","good","gas",33211,"ok","automatic","fwd","hi",21.490687,-158.030906
"Easy",2008,"C","good","gas",97000,"ok","automatic","fwd","hi",21.3295,-157.8615
"Easy",2013,"B","good","gas",96357,"ok","automatic","4wd","id",43.578453,-116.244073
"Diff",2018,"C","good","gas",19300,"ok","automatic","fwd","id",43.620365,-116.321524
"Diff",2014,"B","like new","gas",85954,"ok","automatic","4wd","id",47.692931,-117.411632
"Diff",2019,"C","excellent","gas",26407,"ok","automatic","4wd","id",47.664705,-117.310362
"Diff",2017,"C","excellent","gas",61137,"ok","automatic","4wd","il",44.8346,-91.5159
"Easy",2019,"C","good","gas",54792,"ok","automatic","fwd","il",41.542148,-87.471764
"Easy",2015,"C","excellent","gas",52085,"ok","automatic","4wd","il",41.988977,-87.871739
"Easy",2017,"C","good","gas",36093,"ok","automatic","4wd","il",41.720546,-87.736499
"Easy",2008,"C","like new","gas",107756,"ok","automatic","fwd","il",42.0144,-88.0935
"Easy",1993,"C","excellent","gas",181826,"ok","automatic","rwd","il",41.799151,-87.975656
"Diff",2019,"C","good","gas",7889,"ok","other","4wd","il",41.83,-87.68
"Easy",2013,"C","excellent","gas",122000,"ok","automatic","fwd","il",42.1705,-87.859
"Easy",1963,"D","good","gas",56,"ok","manual","rwd","il",38.303587,-88.891296
"Easy",2012,"C","like new","gas",141331,"ok","automatic","rwd","il",38.505386,-90.451137
"Easy",2013,"C","good","gas",1e+05,"ok","automatic","fwd","il",41.005298,-92.414449
"Easy",2015,"C","good","gas",28842,"ok","automatic","rwd","in",39.77,-86.14
"Easy",2015,"C","good","gas",113000,"ok","automatic","fwd","ia",41.6862,-93.9707
"Easy",2010,"C","like new","gas",158075,"ok","automatic","rwd","ia",41.636659,-93.619935
"Easy",2018,"C","excellent","gas",9564,"ok","automatic","fwd","ia",41.256198,-96.023393
"Easy",2003,"C","like new","gas",190000,"ok","automatic","4wd","ia",42.537373,-96.744147
"Easy",2010,"C","good","gas",115018,"ok","automatic","4wd","ia",41.431448,-96.497634
"Easy",2012,"C","excellent","gas",102000,"ok","automatic","fwd","ks",39.0417,-94.7202
"Easy",2011,"C","excellent","gas",100776,"ok","automatic","fwd","ks",39.030074,-94.281498
"Easy",2018,"C","excellent","gas",36000,"ok","automatic","4wd","ky",36.7614,-86.1929
"Easy",2009,"C","good","gas",142467,"ok","automatic","fwd","la",29.8598,-90.1105
"Diff",2015,"B","excellent","gas",99590,"ok","automatic","rwd","me",43.524562,-70.427884
"Easy",2010,"C","good","gas",203700,"ok","automatic","rwd","me",44.3232,-69.7665
"Diff",2015,"C","good","gas",85747,"ok","automatic","4wd","md",33.779214,-84.411811
"Easy",2012,"C","good","gas",161000,"ok","automatic","fwd","ma",42.5591,-71.5788
"Easy",1992,"C","like new","gas",123000,"ok","manual","fwd","ma",42.580801,-73.072022
"Easy",2013,"C","good","gas",137000,"ok","automatic","4wd","ma",41.28,-72.8106
"Diff",2018,"C","good","gas",26614,"ok","other","4wd","mi",42.7,-84.55
"Easy",2011,"C","good","gas",55363,"ok","other","rwd","mi",42.46,-83.37
"Easy",2014,"C","good","gas",59412,"ok","other","rwd","mi",42.46,-83.37
"Easy",2001,"C","good","gas",154024,"ok","automatic","fwd","mi",42.2084,-83.1616
"Easy",2008,"C","good","gas",161000,"ok","manual","4wd","mi",42.4634,-83.3707
"Easy",2003,"C","good","gas",227000,"ok","automatic","4wd","mi",42.851055,-83.45119
"Diff",2018,"C","excellent","gas",40450,"ok","automatic","4wd","mi",43.23423,-86.181958
"Easy",2009,"C","excellent","gas",142005,"ok","automatic","fwd","mi",42.293792,-85.666323
"Easy",2007,"D","good","gas",170576,"ok","automatic","4wd","mi",43.1824,-84.1122
"Easy",2015,"C","excellent","gas",85342,"ok","automatic","4wd","mi",42.7692,-86.1164
"Easy",2006,"C","good","gas",147000,"ok","automatic","fwd","mn",44.824836,-93.303376
"Diff",2017,"C","excellent","gas",19527,"ok","automatic","4wd","mn",45.2685,-92.9749
"Easy",2010,"C","excellent","gas",147185,"ok","automatic","fwd","mn",44.777296,-93.369927
"Easy",2011,"C","excellent","gas",76720,"ok","automatic","rwd","mn",45.025007,-93.19188
"Easy",2017,"D","excellent","gas",27085,"ok","automatic","fwd","mn",45.101739,-93.388336
"Diff",2016,"B","good","gas",80480,"ok","automatic","4wd","mn",44.86091,-93.29284
"Easy",2012,"C","excellent","gas",265000,"ok","automatic","4wd","mn",45.06024,-93.340244
"Easy",2007,"C","excellent","gas",160,"ok","automatic","fwd","mn",45.0645,-93.3413
"Easy",2007,"C","good","gas",199,"ok","automatic","4wd","mn",44.9007,-93.5791
"Easy",1999,"C","good","gas",151000,"ok","manual","rwd","mn",45.604,-94.1591
"Easy",2012,"C","excellent","gas",147563,"ok","automatic","rwd","ms",30.4007,-87.6857
"Diff",2014,"C","good","gas",56023,"ok","other","fwd","mo",39.76,-94.85
"Easy",2013,"C","excellent","gas",183506,"ok","automatic","4wd","mt",47.7989,-116.7423
"Easy",2008,"C","good","gas",116000,"ok","automatic","fwd","mt",44.023849,-103.071456
"Easy",2006,"C","excellent","gas",150000,"ok","manual","fwd","mt",46.8563,-114.0252
"Easy",2004,"C","good","gas",87378,"ok","automatic","4wd","nc",34.917585,-82.11226
"Easy",2004,"C","good","gas",148059,"ok","automatic","4wd","nc",34.917585,-82.11226
"Easy",2019,"C","good","gas",41791,"ok","automatic","fwd","nc",36.224386,-81.632781
"Easy",2001,"C","salvage","gas",130000,"ok","automatic","rwd","nc",35.1149,-80.705
"Diff",2017,"C","excellent","gas",32400,"ok","automatic","fwd","nc",35.314866,-80.681602
"Easy",2008,"C","good","gas",199500,"ok","automatic","4wd","nc",35.056,-78.9047
"Diff",2019,"C","good","gas",15437,"ok","other","fwd","nc",34.76,-77.4
"Easy",2014,"C","excellent","hybrid",163951,"ok","automatic","fwd","nc",37.7395,-77.4784
"Easy",2003,"C","good","gas",161700,"ok","automatic","fwd","nc",35.97886,-78.508111
"Easy",2013,"C","excellent","gas",87384,"ok","automatic","fwd","nc",35.9631,-78.9315
"Easy",2009,"C","good","gas",189455,"ok","automatic","fwd","nc",35.9631,-78.9315
"Easy",2008,"B","excellent","gas",152000,"ok","automatic","4wd","nc",33.891621,-78.493872
"Easy",2012,"D","excellent","gas",142488,"ok","automatic","fwd","ne",41.438366,-97.316899
"Easy",2009,"C","good","gas",125000,"notok","manual","fwd","ne",40.8392,-96.6532
"Easy",2015,"C","excellent","gas",82078,"ok","automatic","fwd","nv",36.143249,-115.226909
"Easy",2017,"C","excellent","gas",26635,"ok","automatic","fwd","nj",40.235408,-74.040604
"Diff",2018,"C","good","gas",37732,"ok","automatic","fwd","nj",40.084531,-74.173447
"Easy",2011,"C","excellent","gas",150000,"ok","automatic","rwd","nj",39.9186,-75.1078
"Easy",2010,"C","excellent","gas",129000,"ok","automatic","fwd","nj",39.8142,-75.153
"Easy",2006,"D","excellent","gas",134000,"ok","automatic","4wd","nm",35.1038,-106.6712
"Diff",2017,"C","good","gas",68333,"ok","automatic","4wd","nm",35.11,-106.62
"Easy",2007,"C","excellent","gas",148100,"ok","automatic","rwd","nm",31.7677,-106.3016
"Easy",2012,"C","good","gas",94800,"ok","automatic","fwd","ny",42.9744,-78.7949
"Easy",2007,"C","good","gas",165000,"ok","automatic","fwd","ny",40.7809,-73.2503
"Easy",2015,"C","excellent","gas",97486,"ok","automatic","fwd","ny",40.800374,-73.005751
"Diff",2018,"C","excellent","gas",36322,"ok","automatic","4wd","ny",40.668604,-73.4094
"Easy",2006,"A","excellent","gas",148000,"ok","automatic","4wd","ny",40.7135,-73.3546
"Easy",2013,"C","excellent","gas",2e+05,"ok","automatic","fwd","ny",40.911758,-73.802
"Easy",2011,"C","like new","gas",127000,"ok","automatic","4wd","ny",40.6011,-73.9475
"Diff",2016,"C","good","gas",47578,"ok","automatic","4wd","ny",43.122023,-75.294507
"Easy",2009,"C","good","gas",204000,"ok","automatic","fwd","ny",43.14902,-77.636278
"Easy",2008,"C","excellent","gas",160000,"ok","automatic","rwd","ny",43.174,-77.5637
"Easy",2011,"B","like new","gas",107450,"ok","automatic","rwd","ny",42.990592,-77.423849
"Easy",1998,"C","excellent","gas",162000,"ok","automatic","4wd","ny",43.4605,-76.2446
"Easy",2012,"C","good","gas",136000,"ok","manual","fwd","ny",43.1158,-75.3095
"Diff",2015,"C","good","gas",4272,"ok","other","rwd","ny",40.5,-78.4
"Easy",2015,"C","good","gas",28842,"ok","automatic","rwd","nh",42.99,-71.45
"Diff",1997,"A","good","diesel",3e+05,"ok","manual","rwd","nh",44.5434,-70.5645
"Easy",1991,"C","excellent","gas",132317,"ok","automatic","fwd","oh",40.9391,-81.5871
"Easy",2004,"C","excellent","gas",133997,"ok","automatic","4wd","oh",40.885391,-81.433239
"Easy",2011,"C","excellent","gas",106991,"ok","automatic","4wd","oh",40.85882,-81.57895
"Diff",2011,"C","excellent","diesel",211310,"ok","automatic","4wd","oh",41.038965,-81.575742
"Easy",2018,"C","excellent","gas",27188,"ok","automatic","fwd","oh",41.101059,-81.451631
"Easy",2010,"C","good","gas",133000,"ok","manual","fwd","oh",41.414652,-81.786218
"Easy",2012,"D","like new","gas",94580,"ok","automatic","4wd","oh",40.544,-84.3944
"Easy",2007,"C","good","gas",234403,"ok","automatic","4wd","oh",39.2644,-81.5354
"Easy",2010,"C","good","gas",90102,"ok","automatic","fwd","ok",35.468331,-94.265442
"Easy",2006,"C","excellent","gas",179000,"ok","automatic","fwd","ok",35.5998,-97.4786
"Easy",2012,"B","good","gas",81257,"ok","automatic","rwd","ok",36.12,-95.91
"Easy",2012,"C","good","gas",77322,"ok","automatic","4wd","ok",35.990907,-95.886419
"Easy",2005,"C","like new","gas",58000,"ok","automatic","4wd","or",44.9961,-122.9124
"Diff",2007,"C","excellent","gas",147352,"ok","automatic","4wd","or",45.4762,-122.5596
"Easy",2014,"C","good","gas",102717,"ok","automatic","4wd","or",45.422744,-122.633445
"Diff",2018,"C","excellent","gas",90527,"ok","automatic","4wd","or",45.402674,-122.620405
"Diff",2013,"C","excellent","gas",40335,"ok","automatic","4wd","or",47.412043,-122.241112
"Diff",2016,"B","good","gas",12020,"ok","automatic","4wd","or",45.334794,-122.762079
"Diff",2017,"C","good","gas",64544,"ok","automatic","4wd","or",45.334794,-122.762079
"Easy",2005,"D","good","gas",222000,"ok","automatic","fwd","pa",40.048493,-75.06134
"Easy",2017,"C","excellent","gas",64180,"ok","automatic","4wd","pa",40.8859,-79.934
"Easy",2014,"C","good","electric",28446,"ok","other","rwd","sc",34.83,-82.37
"Easy",2015,"C","good","gas",63500,"notok","automatic","4wd","sc",34.8646,-82.0215
"Easy",2013,"C","excellent","gas",20122,"ok","automatic","rwd","tn",34.9506,-85.2432
"Easy",2015,"C","good","gas",28842,"ok","automatic","rwd","tn",35.1,-90
"Easy",2010,"C","good","hybrid",83393,"ok","automatic","fwd","tn",36.17,-86.78
"Easy",2011,"B","salvage","other",113694,"ok","automatic","4wd","tn",35.949665,-86.489951
"Diff",2019,"D","good","gas",24000,"ok","automatic","fwd","tn",36.33563,-82.262068
"Diff",2017,"B","good","gas",45562,"ok","automatic","4wd","tn",36.53,-82.32
"Easy",2014,"C","good","gas",92067,"ok","automatic","fwd","tx",35.203066,-101.895003
"Easy",1964,"C","good","gas",80591,"ok","automatic","fwd","tx",30.208735,-97.94325
"Diff",2017,"C","good","gas",13481,"ok","automatic","fwd","tx",30.26,-97.74
"Easy",2015,"D","good","gas",44810,"ok","other","rwd","tx",30.26,-97.74
"Easy",2016,"C","good","gas",45329,"ok","automatic","rwd","tx",27.65787,-97.479816
"Diff",2017,"C","excellent","other",62757,"ok","automatic","4wd","tx",32.962772,-96.83799
"Diff",2019,"B","excellent","other",38185,"ok","automatic","rwd","tx",32.962772,-96.83799
"Easy",2007,"D","excellent","gas",146731,"ok","automatic","fwd","tx",32.893251,-96.913323
"Easy",2012,"C","good","gas",82792,"ok","automatic","fwd","tx",32.662513,-97.164024
"Easy",2012,"C","good","gas",100102,"ok","automatic","4wd","tx",33.0198,-96.9925
"Diff",2012,"B","good","diesel",250000,"ok","automatic","4wd","tx",32.886748,-96.678772
"Easy",2015,"C","fair","gas",84050,"ok","automatic","4wd","tx",33.050725,-96.974623
"Diff",2015,"C","good","gas",73008,"ok","other","4wd","tx",32.79,-96.76
"Diff",2019,"B","good","gas",10833,"ok","other","4wd","tx",32.79,-96.76
"Diff",2011,"C","good","diesel",226352,"ok","automatic","4wd","tx",NA,NA
"Easy",2008,"C","good","gas",187633,"ok","automatic","rwd","tx",29.684071,-98.140442
"Easy",2014,"B","good","gas",118000,"ok","automatic","4wd","tx",29.534465,-98.377392
